,#scale(0),id(1),desc_scale(2),desc_id(3),num_prog(4),pid(5),upid(6),desc_pid(7),phantom(8),sam_mvir(9),mvir(10),rvir(11),rs(12),vrms(13),mmp?(14),scale_of_last_MM(15),vmax(16),x(17),y(18),z(19),vx(20),vy(21),vz(22),Jx(23),Jy(24),Jz(25),Spin(26),Breadth_first_ID(27),Depth_first_ID(28),Tree_root_ID(29),Orig_halo_ID(30),Snap_num(31),Next_coprogenitor_depthfirst_ID(32),Last_progenitor_depthfirst_ID(33),Last_mainleaf_depthfirst_ID(34),Rs_Klypin(35),Mvir_all(36),M200b(37),M200c(38),M500c(39),M2500c(40),Xoff(41),Voff(42),Spin_Bullock(43),b_to_a(44),c_to_a(45),A[x](46),A[y](47),A[z](48),b_to_a(500c)(49),c_to_a(500c)(50),A[x](500c)(51),A[y](500c)(52),A[z](500c)(53),T/|U|(54),M_pe_Behroozi(55),M_pe_Diemer(56),Macc(57),Mpeak(58),Vacc(59),Vpeak(60),Halfmass_Scale(61),Acc_Rate_Inst(62),Acc_Rate_100Myr(63),Acc_Rate_1*Tdyn(64),Acc_Rate_2*Tdyn(65),Acc_Rate_Mpeak(66),Mpeak_Scale(67),Acc_Scale(68),First_Acc_Scale(69),First_Acc_Mvir(70),First_Acc_Vmax(71),Vmax@Mpeak(72)
0,1.00035,3060299107,0.0,-1,6,-1,-1,-1,0,164300000000000.0,164300000000000.0,1133.583,112.873,965.65,1,0.2523,952.39,35.724990000000005,43.2765,17.712989999999998,48.16,-34.49,-82.51,1798000000000000.0,-944900000000000.0,-4756000000000000.0,0.02444,29078816,29078816,3060299107,1859298,180,-1,29235040,29078994,112.87299999999999,164400000000000,181910000000000,134390000000000,104130000000000,56707000000000,24.6404,58.66,0.02485,0.72158,0.58089,51.3941,-20.2019,17.9174,0.7429,0.53803,40.4987,-13.3887,17.0664,0.6102,182600000000000,89130000000000,164300000000000.0,164300000000000.0,952.39,1055.71,0.4023,2385.0,3763.0,10670.0,9896.0,9234.0,1.0,1.0,1.0,164300000000000.0,952.39,952.39
1,1.00035,3060312953,0.0,-1,7,-1,-1,-1,0,158900000000000.0,158900000000000.0,1120.898,223.9,886.99,1,0.3063,823.11,45.20892,49.70751,39.91124,-14.21,264.96,-132.11,9636000000000000.0,2706000000000000.0,-1.061e+16,0.06467,30416219,30416219,3060312953,1873144,180,-1,30540286,30416397,236.771,158890000000000,186780000000000,122230000000000,80702000000000,34903000000000,44.961000000000006,29.56,0.07414,0.56817,0.45925,47.9605,-3.0215799999999997,41.3292,0.60823,0.47031999999999996,33.6251,6.01483,24.9607,0.6324,159800000000000,134000000000000,158900000000000.0,158900000000000.0,823.11,922.11,0.5043,14310.0,13140.0,12860.0,13910.0,10930.0,1.0,1.0,1.0,158900000000000.0,823.11,823.11
2,1.00035,3058440575,0.0,-1,5,-1,-1,-1,0,114400000000000.0,114400000000000.0,1004.602,129.441,807.59,1,0.4803,799.42,21.81201,13.89226,9.54759,-4.75,104.38,-61.29,1865000000000000.0,-1887000000000000.0,-2824000000000000.0,0.03395,41860817,41860817,3058440575,766,180,-1,41957653,41860995,129.725,114400000000000,127030000000000,95981000000000,70697000000000,32653000000000,25.4258,33.87,0.034069999999999996,0.85185,0.7760199999999999,40.1133,18.3443,11.6084,0.67889,0.59719,33.677,12.0561,12.8466,0.5770000000000001,124200000000000,73310000000000,114400000000000.0,114400000000000.0,799.42,879.87,0.4803,2385.0,2381.0,5633.0,5141.0,4015.0,1.0,1.0,1.0,114400000000000.0,799.42,799.42
3,1.00035,3058441456,0.0,-1,6,-1,-1,-1,0,97090000000000.0,97090000000000.0,951.183,315.145,757.36,1,0.9673,679.37,26.18034,14.314229999999998,6.51834,-271.94,78.85,423.44,2361000000000000.0,-8066000000000000.0,4859000000000000.0,0.07951,48794645,48794645,3058441456,1647,180,-1,48862586,48794823,257.849,97591000000000,113800000000000,72664000000000,37646000000000,15335000000000,148.482,343.53,0.11216,0.57167,0.45266000000000006,49.1656,-6.97703,-40.8122,0.78346,0.521,1.63147,-15.4471,30.0835,0.7308,97340000000000,116100000000000,97090000000000.0,97090000000000.0,679.37,679.61,0.6403,14550.0,17250.0,14900.0,7434.0,8291.0,1.0,1.0,1.0,97090000000000.0,679.37,679.37
4,1.00035,3058452345,0.0,-1,2,-1,-1,-1,0,85270000000000.0,85270000000000.0,910.885,115.08,746.0,1,0.3063,735.68,1.74397,29.733240000000002,17.82519,317.08,238.52,179.34,1222000000000000.0,1385000000000000.0,180100000000000.0,0.02584,54872110,54872110,3058452345,12536,180,-1,54950293,54872285,109.15100000000001,85277000000000,98043000000000,68832000000000,50204000000000,25801000000000,41.2743,82.78,0.026619999999999998,0.7048399999999999,0.58662,37.9641,-19.6549,-1.4724700000000002,0.73451,0.62266,28.5585,-11.7736,2.18833,0.5982,88280000000000,52120000000000,85270000000000.0,85270000000000.0,735.68,808.63,0.4864,2385.0,1843.0,3519.0,4122.0,4712.0,1.0,1.0,1.0,85270000000000.0,735.68,735.68
5,1.00035,3058463669,0.0,-1,5,-1,-1,-1,0,84380000000000.0,84260000000000.0,907.259,142.204,744.91,1,0.6043,696.86,10.27388,26.238329999999998,22.292679999999997,-57.3,186.67,-187.27,448100000000000.0,-1407000000000000.0,-1645000000000000.0,0.02841,55865752,55865752,3058463669,23860,180,-1,55937036,55865930,142.204,84476000000000,94784000000000,67199000000000,49028000000000,20225000000000,72.4168,16.44,0.03234,0.71024,0.5189699999999999,44.0497,15.0645,29.0486,0.72529,0.46598,33.3457,16.6235,18.4158,0.6456,88360000000000,61470000000000,84260000000000.0,84390000000000.0,696.86,711.33,0.6103,-1669.0,-828.9,6331.0,4894.0,4903.0,0.9883,1.0,1.0,84260000000000.0,696.86,700.49
6,1.00035,3058683023,0.0,-1,8,-1,-1,-1,0,83570000000000.0,83570000000000.0,904.809,156.271,720.18,1,0.3963,681.43,12.023480000000001,36.63193,33.6698,-306.38,-77.55,-386.58,367800000000000.0,-774300000000000.0,4302000000000000.0,0.0598,56500354,56500354,3058683023,243214,180,-1,56560170,56500529,160.069,83679000000000,93482000000000,66190000000000,44355000000000,20693000000000,46.0053,138.63,0.06506,0.96519,0.57839,16.7726,38.7455,4.32532,0.86667,0.47098,25.2126,13.9201,-14.5646,0.609,85450000000000,63380000000000,83570000000000.0,83570000000000.0,681.43,731.95,0.6643,1669.0,1529.0,5579.0,7395.0,8211.0,1.0,1.0,1.0,83570000000000.0,681.43,681.43
7,1.00035,3060115960,0.0,-1,7,-1,-1,-1,0,77950000000000.0,77950000000000.0,884.053,151.706,707.99,1,0.5623,668.98,45.82376,6.50973,41.8451,-233.79,179.51,64.62,-4152000000000000.0,-68700000000000.0,81590000000000.0,0.061860000000000005,59144160,59144160,3060115960,1676151,180,-1,59218190,59144338,151.70600000000002,78021000000000,88080000000000,64161000000000,42587000000000,17912000000000,49.2188,134.44,0.06917999999999999,0.9801700000000001,0.8641399999999999,25.4422,-2.9361200000000003,35.2637,0.67475,0.60709,30.6835,-3.7870199999999996,13.5712,0.6272,81810000000000,60930000000000,77950000000000.0,77950000000000.0,668.98,709.03,0.5564,5723.0,6083.0,5497.0,2778.0,3789.0,1.0,1.0,1.0,77950000000000.0,668.98,668.98
8,1.00035,3058477222,0.0,-1,3,-1,-1,-1,0,72840000000000.0,72840000000000.0,864.284,149.548,691.68,1,0.3663,654.46,14.5065,24.59419,38.47238,-31.82,239.24,-397.53,1690000000000000.0,205200000000000.0,-732600000000000.0,0.03135,62984468,62984468,3058477222,37413,180,-1,63045292,62984640,147.69,72842000000000,81131000000000,57837000000000,37859000000000,18421000000000,29.0348,182.92,0.03456,0.81117,0.45208999999999994,-10.283,-11.0193,42.6866,0.61463,0.4477,9.62314,-14.1907,28.2112,0.6206,73780000000000,55610000000000,72840000000000.0,72840000000000.0,654.46,675.54,0.5864,8108.0,10440.0,8205.0,4724.0,4724.0,1.0,1.0,1.0,72840000000000.0,654.46,654.46
9,1.00035,3058476367,0.0,-1,7,-1,-1,-1,0,72713300000000.0,72490000000000.0,862.917,109.561,726.74,1,0.5223,688.94,10.37234,33.420629999999996,32.935520000000004,-16.72,315.94,-417.13,-736600000000000.0,-1841000000000000.0,-2244000000000000.0,0.0526,63045293,63045293,3058476367,36558,180,-1,63118186,63045469,109.561,72500000000000,78779000000000,62175000000000,46582000000000,20486000000000,38.232,73.5,0.0563,0.64742,0.5657300000000001,-18.4611,47.3245,-18.578,0.69844,0.60123,-8.95547,34.864000000000004,-16.8667,0.627,80870000000000,47200000000000,72490000000000.0,72740000000000.0,688.94,727.21,0.5103,-1669.0,-1267.0,5544.0,6087.0,3127.0,0.9853,1.0,1.0,72490000000000.0,688.94,691.59
10,1.00035,3058464373,0.0,-1,2,-1,-1,-1,0,68390000000000.0,68390000000000.0,846.305,96.978,688.37,1,0.5223,692.76,14.955429999999998,25.7224,23.48616,-378.05,180.03,-206.93,-686300000000000.0,220000000000000.0,-316400000000000.0,0.01648,65920516,65920516,3058464373,24564,180,-1,65997593,65920692,95.0271,68408000000000,77171000000000,55887000000000,41757000000000,21737000000000,6.04494,18.73,0.016309999999999998,0.685,0.51848,38.5035,11.6905,15.3337,0.6079399999999999,0.47002,30.0645,9.53658,13.8732,0.5752,72190000000000,39660000000000,68390000000000.0,68390000000000.0,692.76,797.01,0.4384,4054.0,4087.0,3105.0,1847.0,1779.0,1.0,1.0,1.0,68390000000000.0,692.76,692.76
11,1.00035,3058453781,0.0,-1,4,-1,-1,-1,0,63090000000000.0,63090000000000.0,823.874,110.708,673.15,1,0.5383,654.81,6.6942699999999995,30.18464,15.303579999999998,33.22,-61.77,286.42,-349500000000000.0,-671900000000000.0,-117900000000000.0,0.01757,69239641,69239641,3058453781,13972,180,-1,69299111,69239820,107.051,63119000000000,67786000000000,54558000000000,39535000000000,16875000000000,28.5637,57.31,0.01816,0.62456,0.46308999999999995,36.4093,-13.7786,-31.0124,0.53485,0.40158,28.4691,-13.8975,-23.2516,0.5976,70470000000000,42330000000000,63090000000000.0,63090000000000.0,654.81,720.93,0.5323,1669.0,1796.0,3285.0,1686.0,866.9,1.0,1.0,1.0,63090000000000.0,654.81,654.81
12,1.00035,3058647045,0.0,-1,2,-1,-1,-1,0,55376700000000.0,52630000000000.0,775.543,160.506,608.55,1,0.6403,570.58,24.34074,36.45373,7.214919999999999,-35.67,84.5,83.19,-691800000000000.0,-388700000000000.0,-670900000000000.0,0.029330000000000002,78396907,78396907,3058647045,207236,180,-1,78445357,78397083,161.47799999999998,52700000000000,61986000000000,40713000000000,27252000000000,10246000000000,74.8254,42.72,0.033319999999999995,0.6853100000000001,0.50326,-24.7284,43.4391,14.0739,0.81304,0.56934,-14.9335,30.4435,4.48211,0.6204,52740000000000,45230000000000,52630000000000.0,55400000000000.0,570.58,640.77,0.6223,-7392.0,-5567.0,-393.6,1196.0,2922.0,0.9524,1.0,1.0,52630000000000.0,570.58,601.28
13,1.00035,3060076063,0.0,-1,6,-1,-1,-1,0,47880000000000.0,47880000000000.0,751.464,112.809,605.49,1,0.3663,576.71,43.486509999999996,34.82969,8.778939999999999,67.41,217.23,181.37,183300000000000.0,982700000000000.0,842800000000000.0,0.04582,83148173,83148173,3060076063,1636254,180,-1,83190675,83148352,118.363,47958000000000,53028000000000,39932000000000,26733000000000,12501000000000,29.9256,100.38,0.04908,0.7703399999999999,0.69424,31.2077,29.4633,8.349089999999999,0.65184,0.50463,18.0605,23.6593,16.2805,0.6082,50890000000000,33730000000000,47880000000000.0,47880000000000.0,576.71,651.08,0.6103,953.8,890.7,1490.0,2063.0,4056.0,1.0,1.0,1.0,47880000000000.0,576.71,576.71
14,1.00035,3060116440,0.0,-1,3,-1,-1,-1,0,42110000000000.0,42110000000000.0,720.003,157.763,574.03,1,0.4443,522.26,42.97781,4.33425,45.41155,-212.09,139.77,-137.2,184700000000000.0,157800000000000.0,-1114000000000000.0,0.04276,90641317,90641317,3060116440,1676631,180,-1,90667917,90641494,168.145,42300000000000,53671000000000,30349000000000,20639000000000,8859200000000,56.1904,139.94,0.052989999999999995,0.83545,0.6055,32.6184,-26.4612,-6.74786,0.8650899999999999,0.58207,23.9382,1.1590799999999999,-17.1268,0.6744,44790000000000,37370000000000,42110000000000.0,42110000000000.0,522.26,555.36,0.6343,16690.0,15090.0,4152.0,2765.0,3121.0,1.0,1.0,1.0,42110000000000.0,522.26,522.26
15,1.00035,3060312809,0.0,-1,2,-1,-1,-1,0,43758300000000.0,41560000000000.0,716.87,87.747,592.87,1,0.4683,576.51,44.91338,49.97408,37.49146,-265.73,-133.4,490.89,41100000000000.0,763300000000000.0,-41490000000000.0,0.035460000000000005,91292657,91292657,3060312809,1873000,180,-1,91344527,91292835,87.7466,42270000000000,47259000000000,35175000000000,27503000000000,11490000000000,23.913,55.89,0.03637,0.6358199999999999,0.45793999999999996,7.052630000000001,-6.86234,39.8085,0.5593,0.39061999999999997,4.91391,-7.15419,31.4559,0.601,47610000000000,26820000000000,41560000000000.0,43670000000000.0,576.51,629.39,0.4743,-953.8,-1167.0,-817.6,273.1,2712.0,0.8204,1.0,1.0,41560000000000.0,576.51,557.74
16,1.00035,3058464726,0.0,-1,4,-1,-1,-1,0,40700000000000.0,40700000000000.0,711.86,124.688,561.92,1,0.6523,535.83,5.13626,28.726129999999998,22.08778,187.32,225.64,-272.2,223300000000000.0,121200000000000.0,145400000000000.0,0.01346,92572403,92572403,3058464726,24917,180,-1,92610001,92572581,126.36200000000001,40968000000000,44481000000000,33163000000000,22372000000000,8890000000000,60.9569,7.86,0.0144,0.82424,0.5180600000000001,20.3821,25.9403,23.8102,0.89592,0.53033,14.1894,13.5771,21.1161,0.5956,42620000000000,31860000000000,40700000000000.0,40700000000000.0,535.83,605.36,0.6463,715.4,452.6,2124.0,3223.0,3411.0,1.0,1.0,1.0,40700000000000.0,535.83,535.83
17,1.00035,3058454339,0.0,-1,3,-1,-1,-1,0,40780200000000.0,40610000000000.0,711.316,176.756,552.52,1,0.8113,505.97,10.592789999999999,14.2714,13.17731,127.7,168.63,9.91,251000000000000.0,-774300000000000.0,21260000000000.0,0.03381,92765966,92765966,3058454339,14530,180,-1,92800346,92766144,202.00799999999998,40644000000000,48213000000000,28678000000000,18879000000000,7825900000000,67.6455,74.69,0.04022,0.73117,0.62211,35.8919,-12.8849,-13.6913,0.6322399999999999,0.50731,23.1197,-15.312999999999999,-8.57064,0.6392,40790000000000,40420000000000,40610000000000.0,40820000000000.0,505.97,565.21,0.5804,1192.0,700.0,2054.0,2939.0,2756.0,0.9073,1.0,1.0,40610000000000.0,505.97,519.53
18,1.00035,3060089907,0.0,-1,3,-1,-1,-1,0,38760000000000.0,38760000000000.0,700.353,136.909,580.49,1,0.5683,526.55,41.22725,14.964310000000001,22.28815,2.18,234.0,-184.31,-750800000000000.0,279300000000000.0,-501600000000000.0,0.0406,95262327,95262327,3060089907,1650098,180,-1,95289754,95262505,125.274,38759000000000,43365000000000,32404000000000,20892000000000,6746800000000,68.083,90.39,0.050460000000000005,0.52854,0.50073,-28.4346,12.0555,47.2882,0.5755600000000001,0.51008,-20.7043,-3.24773,31.2382,0.6874,41250000000000,33650000000000,38760000000000.0,38760000000000.0,526.55,542.92,0.6704,1431.0,1053.0,4482.0,3361.0,3847.0,1.0,1.0,1.0,38760000000000.0,526.55,526.55
19,1.00035,3058441777,0.0,-1,2,-1,-1,-1,0,40666900000000.0,37180000000000.0,690.727,64.112,593.26,1,0.5683,580.56,23.79336,4.39741,9.76247,-139.75,185.64,-267.04,150600000000000.0,88430000000000.0,17120000000000.0,0.01031,97583578,97583578,3058441777,1968,180,-1,97634633,97583752,68.6469,37356000000000,39373000000000,33613000000000,25877000000000,12821000000000,22.2127,15.2,0.01004,0.8845,0.6826399999999999,3.30747,0.10705,35.6009,0.7687,0.6049899999999999,0.31955,-1.77015,29.8615,0.5924,44980000000000,19660000000000,37180000000000.0,40760000000000.0,580.56,757.89,0.5624,1908.0,1829.0,1750.0,734.5,0.0,0.6643,1.0,1.0,37180000000000.0,580.56,605.3
20,1.00035,3058659651,0.0,-1,2,-1,-1,-1,0,36280800000000.0,35650000000000.0,681.097,391.339,494.48,1,0.7783,477.3,20.4185,45.00933,11.624830000000001,-297.41,180.68,23.4,205700000000000.0,70220000000000.0,-794600000000000.0,0.03882,99833786,99833786,3058659651,219842,180,-1,99852955,99833964,242.632,35800000000000,41343000000000,24832000000000,9793900000000,3371200000000,98.1963,152.4,0.05056,0.30564,0.25611,-38.1198,43.8953,-12.8563,0.84811,0.78981,-7.66233,19.979,2.86517,0.6508,35720000000000,44870000000000,35650000000000.0,36270000000000.0,477.3,534.09,0.7423,953.8,1881.0,-289.1,4813.0,4911.0,0.8504,1.0,1.0,35650000000000.0,477.3,532.78
21,1.00035,3058452953,0.0,-1,1,-1,-1,-1,0,34818000000000.0,33510000000000.0,667.21,91.323,552.12,1,0.5803,526.66,8.32623,23.28944,16.857429999999997,62.99,209.6,-125.33,-145800000000000.0,531300000000000.0,-384200000000000.0,0.04198,102903658,102903658,3058452953,13144,180,-1,102934292,102903833,89.8656,33558000000000,43064000000000,27604000000000,20475000000000,9004200000000,28.0334,82.99,0.0457,0.8951899999999999,0.81913,33.2662,-0.5433,3.53344,0.87946,0.70565,23.8919,9.59522,-5.19254,0.631,36090000000000,22540000000000,33510000000000.0,34810000000000.0,526.66,612.94,0.5744,8346.0,8077.0,2627.0,271.4,278.6,0.7064,1.0,1.0,33510000000000.0,526.66,558.08
22,1.00035,3060117217,0.0,-1,3,-1,-1,-1,0,35973600000000.0,33420000000000.0,666.626,77.971,549.66,1,0.6103,534.16,36.60722,17.59564,47.97979,33.12,45.17,-173.85,-109200000000000.0,511400000000000.0,-546600000000000.0,0.05115,103195661,103195661,3060117217,1677408,180,-1,103239968,103195831,83.0965,33430000000000,37536000000000,28735000000000,20932000000000,9989900000000,15.2361,15.07,0.05169,0.8433700000000001,0.6337,34.6548,-4.11892,-1.47355,0.74368,0.54715,27.729,-3.8766599999999998,-1.92618,0.5914,36880000000000,19950000000000,33420000000000.0,35890000000000.0,534.16,608.74,0.5924,953.8,652.6,383.6,-506.6,940.9,0.7543,1.0,1.0,33420000000000.0,534.16,546.51
23,1.00035,3058464814,0.0,-1,3,-1,-1,-1,0,32550000000000.0,32550000000000.0,660.781,92.781,528.79,1,0.1143,519.2,28.98388,22.07872,19.32665,-92.2,138.73,-163.43,201200000000000.0,-205500000000000.0,28230000000000.0,0.02023,104916861,104916861,3058464814,25005,180,-1,104952040,104917036,91.1981,32581000000000,36836000000000,26358000000000,18944000000000,9145800000000,6.60838,31.86,0.020630000000000003,0.64113,0.5554100000000001,8.22105,6.639710000000001,33.8728,0.61678,0.50764,8.23307,5.4994,25.3175,0.5812,33790000000000,21650000000000,32550000000000.0,32550000000000.0,519.2,554.61,0.4864,0.0,100.0,1221.0,1827.0,1480.0,0.9973,1.0,1.0,32550000000000.0,519.2,519.04
24,1.00035,3060090160,0.0,-1,2,-1,-1,-1,0,31170000000000.0,31170000000000.0,651.308,99.065,538.94,1,0.2343,510.21,47.535920000000004,14.21005,13.435120000000001,-175.77,465.48,-65.27,36200000000000.0,217800000000000.0,-117300000000000.0,0.0169,107207063,107207063,3060090160,1650351,180,-1,107229804,107207241,91.3756,31232000000000,34550000000000,25613000000000,17970000000000,7725700000000,13.5809,196.02,0.019190000000000002,0.80904,0.5869800000000001,26.1927,27.6665,-4.07329,0.83835,0.5171899999999999,20.2984,20.868000000000002,-1.42042,0.65,32750000000000,21570000000000,31170000000000.0,31170000000000.0,510.21,510.21,0.5103,1908.0,2143.0,4327.0,2781.0,2560.0,1.0,1.0,1.0,31170000000000.0,510.21,510.21
25,1.00035,3060076468,0.0,-1,2,-1,-1,-1,0,30610000000000.0,30610000000000.0,647.378,166.442,530.28,1,0.3123,467.26,49.66642,18.89648,0.30882,-226.81,179.45,-194.5,-118100000000000.0,-383500000000000.0,424200000000000.0,0.03582,108265335,108265335,3060076468,1636659,180,-1,108291436,108265511,158.04,30732000000000,44652000000000,22618000000000,13855000000000,6553800000000,31.3381,124.53,0.046189999999999995,0.6292399999999999,0.43281000000000003,13.3654,29.0528,1.63491,0.81066,0.56134,3.44551,17.4843,8.21284,0.703,36810000000000,31470000000000,30610000000000.0,30610000000000.0,467.26,530.31,0.6944,0.0,690.7,2701.0,2510.0,3434.0,0.9973,1.0,1.0,30610000000000.0,467.26,467.24
26,1.00035,3060286872,0.0,-1,2,-1,-1,-1,0,30737900000000.0,30020000000000.0,643.199,111.886,524.99,1,0.6883,486.92,47.9507,40.25685,10.30395,28.7,-220.13,213.07,-43710000000000.0,-406900000000000.0,451100000000000.0,0.04294,109528093,109528093,3060286872,1847063,180,-1,109550265,109528271,110.094,30165000000000,35998000000000,23909000000000,16820000000000,6835800000000,30.9045,45.59,0.04977,0.8104100000000001,0.69587,-17.8802,-18.8047,26.7601,0.72012,0.60348,-13.2153,-12.2813,21.9336,0.6509999999999999,30530000000000,23150000000000,30020000000000.0,30300000000000.0,486.92,515.31,0.6643,-2146.0,-156.7,683.0,1787.0,2977.0,0.9344,1.0,1.0,30020000000000.0,486.92,471.32
27,1.00035,3060102641,0.0,-1,3,-1,-1,-1,0,29700000000000.0,29700000000000.0,640.889,184.212,509.73,1,0.6883,452.9,46.04247,12.32997,34.79392,-84.72,-15.11,14.94,-296600000000000.0,-342200000000000.0,-105700000000000.0,0.02963,110147511,110147511,3060102641,1662832,180,-1,110177931,110147689,198.00900000000001,29741000000000,44729000000000,19154000000000,12541000000000,6067700000000,42.8914,121.32,0.038689999999999995,0.58478,0.44104,-9.8499,30.6935,-23.1262,0.58834,0.43083999999999995,-8.504769999999999,19.5071,-16.7254,0.6940000000000001,36820000000000,36980000000000,29700000000000.0,29700000000000.0,452.9,561.99,0.6764,8346.0,7016.0,1156.0,1374.0,3806.0,1.0,1.0,1.0,29700000000000.0,452.9,452.9
28,1.00035,3058441472,0.0,-1,3,3058441456,3058441456,-1,0,28630000000000.0,28630000000000.0,633.105,97.488,542.12,1,0.5623,490.89,25.67031,14.36958,6.823239999999999,154.38,-341.44,-459.98,-423200000000000.0,-126100000000000.0,-81390000000000.0,0.03305,112384957,112384957,3058441472,1663,180,-1,112416847,112385135,93.9981,28635000000000,33221000000000,23234000000000,16855000000000,7167300000000,14.2753,50.0,0.03971,0.94709,0.7412,20.3917,17.6296,-14.0925,0.7724300000000001,0.6575,10.8316,20.5578,-5.80304,0.6908,29590000000000,20260000000000,27690000000000.0,29260000000000.0,494.28,553.74,0.5564,-3338.0,-4126.0,1765.0,1033.0,968.2,0.9943,0.9640000000000001,0.9640000000000001,27690000000000.0,494.28,495.18
29,1.00035,3058477425,0.0,-1,1,-1,-1,-1,0,27950000000000.0,27950000000000.0,628.068,259.12,513.13,1,0.8413,444.04,12.97702,27.601409999999998,32.45397,-244.26,189.71,-455.21,723300000000000.0,-588200000000000.0,401200000000000.0,0.06241,113825938,113825938,3058477425,37616,180,-1,113839691,113826116,192.81099999999998,27958000000000,32318000000000,19471000000000,9532300000000,4652100000000,149.368,122.11,0.09342,0.55537,0.37759000000000004,30.4422,22.8899,-21.3617,0.5686100000000001,0.44296,-8.90095,0.08557999999999999,22.0643,0.7552,28010000000000,37590000000000,27950000000000.0,27950000000000.0,444.04,495.94,0.8474,238.5,552.6,6162.0,5294.0,3912.0,1.0,1.0,1.0,27950000000000.0,444.04,444.04
30,1.00035,3060117573,0.0,-1,2,-1,-1,-1,0,27610000000000.0,27610000000000.0,625.492,126.919,495.35,1,0.7243,463.65,38.42223,33.07689,44.7025,71.25,147.48,-186.37,266700000000000.0,244700000000000.0,86250000000000.0,0.031010000000000003,114614067,114614067,3060117573,1677764,180,-1,114637796,114614244,123.251,27699000000000,30496000000000,21734000000000,14630000000000,5850500000000,32.2929,62.08,0.034960000000000005,0.52005,0.40258,0.6955899999999999,-9.996319999999999,41.8163,0.49577,0.39083,-0.71018,-6.99098,29.1838,0.6232,28280000000000,23990000000000,27610000000000.0,27610000000000.0,463.65,507.0,0.7124,0.0,0.0,897.1,2359.0,2971.0,0.9913,1.0,1.0,27610000000000.0,463.65,466.65
31,1.00035,3058670835,0.0,-1,1,-1,-1,-1,0,26263300000000.0,26210000000000.0,614.695,112.107,483.74,1,0.5223,459.12,7.817,34.263729999999995,32.357240000000004,442.29,-132.81,-330.22,100800000000000.0,-97330000000000.0,-66150000000000.0,0.01365,118096569,118096569,3058670835,231026,180,-1,118121299,118096747,114.882,26217000000000,34128000000000,18453000000000,13348000000000,6004700000000,15.8465,41.31,0.015880000000000002,0.60193,0.58238,27.016,0.8719600000000001,23.5376,0.57121,0.5635899999999999,18.9728,-0.33848,18.3346,0.6376,30630000000000,19130000000000,26210000000000.0,26270000000000.0,459.12,504.1,0.4803,4531.0,2729.0,668.1,2023.0,1669.0,0.9254,1.0,0.504,13950000000000.0,463.5,452.09
32,1.00035,3060287157,0.0,-1,3,-1,-1,-1,0,25970000000000.0,25970000000000.0,612.895,170.616,498.66,1,0.6343,445.74,46.61698,40.41408,11.60998,138.54,-258.29,-324.31,67540000000000.0,-14430000000000.0,-474100000000000.0,0.03188,118736344,118736344,3060287157,1847348,180,-1,118751658,118736520,139.941,25982000000000,33964000000000,19308000000000,13022000000000,3373800000000,58.9685,136.05,0.04983,0.6553399999999999,0.53141,41.2236,11.9615,-13.1377,0.34356,0.27924,33.5139,14.7551,-11.5013,0.7856,27980000000000,28660000000000,25970000000000.0,25970000000000.0,445.74,450.79,0.6103,3577.0,4287.0,3429.0,1420.0,1216.0,1.0,1.0,1.0,25970000000000.0,445.74,445.74
33,1.00035,3058453419,0.0,-1,2,-1,-1,-1,0,25706700000000.0,25170000000000.0,606.487,248.786,486.25,1,0.8893,422.42,10.9341,20.56504,14.497829999999999,129.07,123.99,-80.25,-68290000000000.0,368700000000000.0,-994700000000000.0,0.06359,120627405,120627405,3058453419,13610,180,-1,120644641,120627584,279.535,25269000000000,34010000000000,15518000000000,10387000000000,4221500000000,85.5673,178.0,0.11653,0.53592,0.41984,37.4927,24.9941,7.30543,0.91395,0.71097,10.5656,8.92919,19.2752,0.8356,27990000000000,36910000000000,25170000000000.0,25860000000000.0,422.42,430.26,0.6463,2862.0,147.4,3495.0,2810.0,2295.0,0.9734,1.0,1.0,25170000000000.0,422.42,429.51
34,1.00035,3060117356,0.0,-1,1,-1,-1,-1,0,24790000000000.0,24790000000000.0,603.398,75.072,489.57,1,0.3963,478.34,39.96875,6.65177,43.7894,229.47,85.04,-50.56,-294500000000000.0,138300000000000.0,310000000000000.0,0.050230000000000004,121527429,121527429,3060117356,1677547,180,-1,121552102,121527607,79.464,24790000000000,26661000000000,21532000000000,15373000000000,6795200000000,40.4351,11.54,0.050539999999999995,0.77664,0.55837,24.8283,6.80318,23.2324,0.6137600000000001,0.5027699999999999,14.5856,0.63957,23.0166,0.5798,28130000000000,15470000000000,24790000000000.0,24790000000000.0,478.34,515.98,0.4563,715.4,890.7,1291.0,1392.0,1186.0,1.0,1.0,1.0,24790000000000.0,478.34,478.34
35,1.00035,3060077282,0.0,-1,2,-1,-1,-1,0,22800000000000.0,22800000000000.0,586.795,57.132,494.22,1,0.3903,499.89,37.45428,25.3961,6.05316,-99.96,36.97,43.12,85680000000000.0,-84370000000000.0,156900000000000.0,0.02645,127242424,127242424,3060077282,1637473,180,-1,127263676,127242600,54.9495,22796000000000,24693000000000,18779000000000,14676000000000,8198500000000,8.9138,23.99,0.02556,0.82296,0.51862,15.8561,19.8716,8.35708,0.80014,0.48091999999999996,16.2084,12.318,7.84674,0.58,26010000000000,12400000000000,22800000000000.0,22800000000000.0,499.89,532.51,0.4023,953.8,1053.0,1700.0,1318.0,1050.0,1.0,1.0,1.0,22800000000000.0,499.89,499.89
